physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
0.36,62.827857971191406,19.278736114501953,70.06786346435547,21.259279251098633,38.084617614746094
0.37,69.3706283569336,29.0817813873291,62.80540466308594,37.15876007080078,39.666839599609375
0.38,64.02136993408203,22.681934356689453,65.7899398803711,38.06998825073242,38.927120208740234
0.39,61.468780517578125,19.71304702758789,75.80006408691406,20.8552303314209,49.83591842651367
0.4,60.84566116333008,20.003339767456055,67.2289810180664,21.52155303955078,36.99531173706055
0.41000000000000003,60.42512130737305,14.61391544342041,75.407470703125,21.367773056030273,47.30023956298828
0.42,66.04855346679688,29.918535232543945,76.40187072753906,24.995853424072266,49.37935256958008
0.43,58.471473693847656,20.662508010864258,67.32262420654297,18.008825302124023,43.51723098754883
0.44,65.64398193359375,21.051727294921875,66.5426025390625,18.653440475463867,39.865936279296875
0.45,61.79924774169922,11.486287117004395,68.26492309570312,13.72098445892334,38.564208984375
0.46,67.48924255371094,25.40127944946289,65.81961822509766,17.92078399658203,36.29838180541992
0.47000000000000003,64.21244049072266,19.095867156982422,64.74093627929688,20.658899307250977,37.486427307128906
0.48,62.7695198059082,15.155932426452637,67.27058410644531,11.935080528259277,41.91358184814453
0.49,65.07382202148438,24.06926918029785,66.132568359375,26.441911697387695,45.59030532836914
0.5,59.86219024658203,15.996698379516602,66.53861999511719,11.57741641998291,40.290016174316406
0.51,55.21734619140625,29.664783477783203,63.96464157104492,12.330204010009766,38.11467361450195
0.52,61.84280776977539,7.902699947357178,63.7631721496582,7.903386116027832,37.25773239135742
0.53,61.79829788208008,21.67559242248535,66.8235855102539,26.25450325012207,46.6148796081543
0.54,57.24699020385742,17.45642852783203,69.71965026855469,18.197444915771484,40.410987854003906
0.55,58.803836822509766,24.082443237304688,83.09292602539062,39.30473327636719,50.95466232299805
0.56,62.00870895385742,18.60260009765625,74.75249481201172,21.82097816467285,46.851287841796875
0.5700000000000001,64.68955993652344,12.979297637939453,70.97598266601562,22.271175384521484,41.61686325073242
0.58,61.4297981262207,23.43617820739746,62.81816101074219,36.2818603515625,44.2545166015625
0.59,64.44977569580078,23.51052474975586,63.757877349853516,24.781036376953125,37.36027908325195
0.6,59.78443145751953,16.42951774597168,78.01190185546875,26.320165634155273,46.6906623840332
0.61,62.525634765625,23.179080963134766,64.84571838378906,21.97730255126953,35.18457794189453
0.62,58.96997833251953,14.996997833251953,66.49777221679688,11.822843551635742,36.67174530029297
0.63,62.375038146972656,16.135974884033203,62.827571868896484,15.672585487365723,33.93373489379883
0.64,64.90587615966797,19.310791015625,63.706573486328125,7.665386199951172,34.88967514038086
0.65,63.43278503417969,29.528362274169922,68.82582092285156,20.69770050048828,35.452510833740234
0.66,60.369468688964844,13.273147583007812,73.1630859375,14.16385555267334,40.9206428527832
0.67,60.3746452331543,33.26008224487305,87.05606079101562,47.36783218383789,57.882789611816406
0.68,59.394596099853516,10.862264633178711,67.97127532958984,8.463204383850098,40.90315628051758
0.6900000000000001,58.98752212524414,18.55640983581543,71.1441421508789,28.19607925415039,49.16892623901367
0.7000000000000001,61.63414001464844,17.674896240234375,65.25337982177734,13.726701736450195,37.507415771484375
0.71,58.44906234741211,12.339741706848145,63.562889099121094,8.01830768585205,38.08430099487305
0.72,69.27103424072266,38.271942138671875,64.08797454833984,39.635799407958984,41.650997161865234
0.73,62.772315979003906,30.526988983154297,72.32488250732422,20.54668426513672,43.9554557800293
0.74,68.20260620117188,20.643230438232422,65.43573760986328,20.006635665893555,41.0667724609375
0.75,65.6212387084961,17.58039665222168,67.51927185058594,14.900677680969238,42.28684997558594
0.76,59.88497543334961,17.698801040649414,65.4743881225586,23.79538345336914,39.63252639770508
0.77,58.791561126708984,15.685303688049316,73.15758514404297,18.357440948486328,47.35071563720703
0.78,61.75363540649414,16.837160110473633,66.12152862548828,21.232187271118164,43.69172286987305
0.79,60.09947204589844,9.099218368530273,61.0202751159668,13.229988098144531,40.501197814941406
0.8,62.53818130493164,17.490036010742188,66.8928451538086,37.24054718017578,35.44598388671875
0.81,57.28086471557617,18.29649543762207,66.42066192626953,11.921477317810059,38.45998764038086
0.8200000000000001,59.77204895019531,12.94840145111084,60.6438102722168,10.891404151916504,40.31828689575195
0.8300000000000001,60.81450653076172,17.98500633239746,64.56393432617188,15.764076232910156,40.600990295410156
0.84,59.42197799682617,9.82956600189209,58.66434860229492,10.483144760131836,37.759334564208984
0.85,56.75143814086914,35.686134338378906,83.03345489501953,31.572660446166992,52.06006622314453
0.86,62.29288101196289,21.7740478515625,63.68227005004883,15.440781593322754,36.666664123535156
0.87,56.48939895629883,13.50031852722168,69.78284454345703,13.363707542419434,43.08919906616211
0.88,56.9068603515625,19.16670799255371,74.71886444091797,26.08179473876953,48.39625930786133
0.89,62.50191116333008,12.291770935058594,63.21727752685547,11.412910461425781,38.38363265991211
0.9,64.47394561767578,27.536720275878906,65.76403045654297,24.122665405273438,37.178550720214844
0.91,57.487369537353516,18.333404541015625,78.01099395751953,20.727373123168945,49.547821044921875
0.92,61.792972564697266,11.69577407836914,60.7993049621582,13.230335235595703,34.46159744262695
0.93,58.35158157348633,14.839987754821777,67.77253723144531,11.58779525756836,36.68257141113281
0.9400000000000001,59.954898834228516,20.678157806396484,74.91507720947266,25.624427795410156,49.09455490112305
0.9500000000000001,55.86775207519531,28.019065856933594,64.99262237548828,14.904519081115723,37.47113037109375
0.96,59.629940032958984,14.162066459655762,72.11795806884766,16.39992332458496,43.917293548583984
0.97,58.679527282714844,19.255645751953125,67.69127655029297,13.887311935424805,42.0106086730957
0.98,58.935157775878906,21.627290725708008,73.82981872558594,16.70977210998535,46.63087844848633
0.99,63.76879119873047,22.917381286621094,69.14942932128906,18.304040908813477,40.56196212768555
1.0,60.56494903564453,13.857630729675293,61.810455322265625,17.285472869873047,42.92281723022461
